species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,groundcover_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,groundcover_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Agaricus langei,41.905475,21.571685,13.92827,0.49678,4.48607,203.2721249999999,111.25600999999992,73.13877499999974,1.6274999999999988,77.61693499999993,0.14393236664995,500.43362297282016,154.36241214893934,0.0,31.76997525991492,10.364361632515754,30.900367472730625,497.8157087162996,0.0775960757974101,131.9818700368655,4.2989823802875655,0.8042734284773517,4945.003235438466,998.5307984944216,947.607953132102,844.6147996006691,273.78343796708174,77.78795126584414,800.0601099204567,0.5856048312715824,994.8442760965344,47.64506063390643,639,1764,360716.092725561,LC
Agaricus lanipes,50.730704375,17.690936875000002,13.8630775,0.5293893749999999,3.79546125,210.45293125,108.33168312499996,78.15775,1.13293375,50.57238999999996,0.2701344053896624,1206.7621515428827,185.4386928765814,0.0,27.081360498634663,19.4613409607581,67.4113951631838,585.3405035555475,0.1205682430776035,265.2677539303419,4.375392959535728,0.7457909314016805,4018.5891699267822,784.835728366283,758.9330150818471,838.0239713368437,136.5722782298119,78.5452523440887,709.9964187741059,0.4865361192106248,1206.7652786464205,30.233984579183304,18,44,7566.3912061953,NT
Agaricus litoralis,44.60576937500001,1.27852625,11.38150375,0.560620625,0.334441875,251.93525625,88.3423368749999,58.60436374999998,1.3670181249999993,20.07268,0.1335839603724987,821.4895831672154,211.93000953721412,0.0,133.20994930389065,4.076290870041285,56.98096750998292,462.9288991867821,0.0956725590481168,156.99223116541077,2.099162559440368,0.7699690809130497,4586.100220896921,998.8750938833334,926.6983522664694,848.2974251523435,150.36698506206093,78.25895773631554,677.7214567300382,0.5243972783695643,1123.8500274340508,20.86036191356106,122,248,108416.098362411,NT
Agaricus lutosus,52.14703125,1.7201425,13.00971375,0.5653250000000001,0.40124875,252.04978125,89.70385375000001,62.1758225,1.3178775,43.50577250000002,0.2258538256742685,438.5812665319394,151.13732278375588,0.0,16.551829513811683,5.279599311115788,59.7737379058372,465.0513007007241,0.1143826533012168,112.0281043785315,2.400983056603763,0.7249456958149718,2428.8966253858007,489.7794672109159,605.5478584746836,776.656257729345,197.77594980123357,77.28806587121936,701.8929947846018,0.4891633705259173,621.7671222609154,12.289949397855006,15,52,79999.8065947968,
Agaricus macrocarpus,59.32748125,33.557061874999995,15.335008125,0.7061475,6.921143125,183.084271875,105.72153124999998,66.59766125,1.3890518749999998,21.664619375,0.2401207006847414,814.2838095560047,186.0343545571,0.0,337.34763356462685,9.435424094639943,41.3062459809365,536.7456090735367,0.1291286685532008,154.9700109450329,4.729979646928466,0.7979443729233239,4700.1839843348425,980.5322403073108,906.8258876270708,822.8870644441365,210.8009173614075,75.92198220636486,722.9586149297314,0.5991160224383514,750.8193431794147,40.3804239074817,14,56,143543.913863007,
Agaricus moelleri,36.60511875,6.64842,21.1027225,0.05078125,1.39407125,242.11353125,73.28803,96.82060625,1.3656650000000004,56.981471250000006,-0.1352726000812147,990.6229875511468,224.10158786502944,0.0,20.66298090554288,3.573405980933845,59.6073051830406,458.11620975506895,0.1203291005879429,7.5616872255699485,2.952073980905267,0.6306800155653703,4923.167943803465,999.507753896944,923.0324218396285,883.3114791242069,39.562113358972695,80.10104168237774,651.8268327064624,0.7166736166772594,746.121800543608,20.168108519411927,47,104,101105.801863247,DD
Agaricus porphyrizon,34.211375,10.5577,12.82905,0.402775,2.5177,223.1055,94.278625,81.705425,1.371175,87.40095,0.1371271821565195,282.02886661813693,148.51895155795677,0.0,51.463878851895984,4.613248692157225,52.1370813755175,456.7006281134624,0.0673412895202373,66.33576741957613,3.687876820953876,0.7639184210021677,3736.7331324787697,909.4048759765408,900.0,807.4594911115367,225.5695284306896,75.24374402272765,783.5565743362532,0.4946683895135756,1127.0211773265064,41.58084877298858,42,140,119175.212661252,
Agaricus semotus,40.2399125,8.677603750000001,12.87826125,0.482979375,2.309949375,229.073678125,113.39843812500004,77.52649062500004,1.98335,80.12630562500009,0.120167197784599,333.9006190926707,114.32251348585616,0.0,22.496054145228143,7.833623205196599,30.25297874627344,498.59570162830505,0.0679274644492287,98.46048496855398,4.122145407797909,0.7830178513709525,4243.236288967929,968.1182817946856,900.0,824.9639416324288,284.9611532074027,77.37310865085152,800.6670454712632,0.5795049077262244,1069.8135229405052,45.32384850725629,437,1400,363644.313649309,LC
Agaricus subperonatus,85.03215,15.6867875,17.1364975,0.670355,3.56793,201.8036,67.7127,59.010325,1.639275,15.0514775,0.104512613644191,1895.5550724784125,347.158533053951,16.733540760327227,258.7205185297413,6.652352713832759,55.90129595021252,535.9682193666463,0.0666771872077374,327.10221194250244,2.9628616751951857,0.5930941234180163,5769.845051202234,1000.0,988.8540917226308,922.5615535655244,179.49360791077757,80.9968722155564,759.3931602683781,0.4434690950587166,979.8560453583668,30.44151798654697,45,104,104722.205663753,
Agaricus sylvaticus,40.5040625,20.91885,13.960825,0.4645749999999999,4.4459125,204.1300625,113.271475,76.5924,1.69155,84.8934,0.1134960540560442,476.156794617754,125.21284885665872,0.0,28.03944322135612,8.866918006945752,28.47034760984029,498.0953044504309,0.0780819255142585,103.65076023903347,3.9812137799637415,0.8046954541945699,4326.122814013696,945.0412076505942,900.0,842.6428664382616,292.3363741574299,77.1324503084932,781.3680313350187,0.613076047951625,1134.5982666294035,50.2435279533784,1435,3748,382386.420127841,LC
Agaricus sylvicola,40.328675625,22.474785625000003,14.906654375,0.4791375,4.846833125000001,201.102703125,111.02546375000004,76.85566687500001,1.81575,79.32724812500001,0.108639030509251,366.3612118398248,115.94178232003708,0.0,24.791396923047348,10.33632256978851,26.859720794778845,517.3347688930315,0.0725724257403125,92.93711164869848,4.645599905214858,0.8103998350364047,4044.2502814382783,913.5055192120404,900.0,848.2323436523656,317.7506333976862,77.05254331881918,792.8754865668683,0.6288553035715209,1095.306403736973,46.755122995553805,1702,4080,373647.056192007,LC
Agaricus urinascens,40.692372500000005,3.02337375,14.645335,0.650896875,0.882445625,245.54629375,100.51607124999995,61.530874374999975,1.579310624999999,64.29650187499998,0.2048906221398136,878.540072394245,181.980020984153,0.0,38.46706045114402,7.4617922638814,52.42949136097496,496.72509174040766,0.0744967466695949,144.5763797149441,3.1045172093127977,0.7942170707804043,4811.737308086742,997.38082005765,926.922277837954,870.4417365730043,232.05001752655733,77.83202768257598,774.3725114771164,0.5077370057385049,1081.7696519344893,43.73024413838514,431,1056,199146.959048786,LC
Agaricus xanthodermus,30.397505,6.783585,12.681045,0.56223625,1.82263125,233.47028125,91.89520999999998,69.98124249999995,1.3908224999999994,45.611153749999865,0.1205950479848951,778.0657071602224,217.18401746722145,0.0,72.1718676122871,7.892390958909002,56.27594719715312,498.01382742204805,0.0821107276329486,179.4518639689492,2.4416679963484285,0.7765724492793896,5564.258415077407,1000.0,999.0971840126764,918.2760057409138,146.25226679251605,80.92993510858221,673.537955220722,0.4884715607735298,960.9295989358455,37.84808347450643,262,536,131284.16308422,
Agonimia allobata,40.617214375,23.603641250000003,11.42195375,0.357014375,4.770635625000001,194.618109375,110.342825,93.91800999999997,1.7284774999999994,69.52935,0.1326319204262677,393.6338888190504,96.2737838265785,0.0,65.11032270293605,3.8623538822964583,48.59390721458283,489.9143051964267,0.0905388039838551,86.04310124664202,3.8197793301679255,0.8241968667303526,3742.7213299445934,825.2765431842985,839.0170312340504,869.5238993020972,184.2579375559424,75.95429353561869,906.4980906988344,0.4956388421352967,940.7909273195088,43.3135911699552,319,664,167915.011571757,NT
Agonimia tristicula,35.5408875,1.3408175000000002,13.1304325,0.0,0.34185,249.5820875,107.98312,109.50582499999992,1.6416075,21.3502425,0.0869860235248987,206.55501093338583,25.817734387091303,0.0,39.8676537334685,4.80693902486227,10.902422773444204,498.640153837206,0.1035478998611188,41.77061393747862,3.6958509856854778,0.7819664369463143,3617.155671287081,914.2276448836492,899.383816196403,818.8133702244896,604.5853467692987,76.99076943782639,873.3842993639024,0.5762088910337347,1030.440293207564,50.7083031221718,112,388,279857.998613884,LC
Agrocybe arvalis,45.688284375,16.553540625,18.476269375,0.678024375,3.577025625,212.78010624999996,109.569144375,64.33569187499997,1.872719999999999,91.790925,0.1359861227015198,663.6535392629388,117.123692008137,0.0,49.55523518816775,16.245485744696836,30.00877742207411,551.85004292076,0.0783088787512517,131.95023631484676,5.583845261122987,0.7985507055484626,3375.22382234845,924.9250228752662,900.0,712.2869294593908,295.1101964561914,76.86610814346501,836.3182174465413,0.3783278341478129,772.71570374523,48.2773004677392,131,372,194736.955487712,LC
Agrocybe dura,37.073140625,4.835735,12.604041875,0.72279125,1.10164375,238.974790625,89.86867749999996,57.20903187499995,1.5614868749999995,52.201490624999785,0.1842603057001694,651.9012986173872,177.405731410821,0.0,61.71363420882626,7.4617922638814,30.79250596843466,502.30801241781967,0.0897389062424938,137.12472906853324,2.49423856177323,0.8170601271980245,4774.474051922785,999.6753369117096,928.3008821694044,904.3962780454484,260.47783222129016,78.0,710.1385635159909,0.5955096586546467,1185.1350163332727,35.072151915087936,121,392,218267.714433017,LC
Agrocybe elatella,56.78535,0.86515125,11.65872375,0.55980125,0.2463487499999999,252.45674375,98.7624,59.35699125,1.8230874999999995,33.09160874999994,0.2547029222625747,587.7211841575311,153.01538603211606,0.0,74.78211014209792,3.5916039822098664,51.22903118669335,464.7939859686577,0.1035983788424214,103.86876970803752,2.1156624270891045,0.8540503116536362,2894.449232077506,797.165518846536,899.1877447308509,770.5967226490582,241.06900686369087,78.0,689.6771012810165,0.6042874969091144,697.3702211740489,37.37506246988521,100,296,138473.735114868,LC
Agrocybe pediades,34.78571187500001,6.32675,13.13389125,0.577025,1.2649,239.198875,94.484,70.08889374999998,1.5680474999999998,41.575616249999925,0.1256964621821984,842.7592065003241,170.52027403580055,0.0,84.46118313013824,6.613137756069521,54.5237290989712,499.1637418607183,0.0787153267121502,148.35793855828416,3.550853625105695,0.8379416460847032,5156.991271382316,999.672730089624,955.0824717959188,892.4604997233832,189.9651570172978,78.6703594527006,895.212064350862,0.5761327122509499,1265.4734780492902,35.84298634665186,297,924,182257.689043865,LC
Agrocybe praecox,38.5650575,6.7255225,15.9709025,0.578355,2.36087875,224.77766874999995,104.63455874999993,74.96090999999983,1.9587875,71.71720874999997,0.2474321015240791,338.3836299436729,31.91991693614184,0.0,41.25890949069688,8.992461666829133,-0.991321280145234,488.1333599846327,0.0971669466360949,57.94775901145407,4.357183242090027,0.8228552788575245,4786.480562159246,996.7523556546662,938.634437635758,877.942287057679,721.287189471582,78.0,895.4994406096039,0.6077981745613024,1094.0244873136537,51.447043627869455,605,1864,479683.039873921,LC
Agrocybe vervacti,41.116639375000005,1.976964375,16.599195,0.876973125,0.4936799999999999,250.41788125,71.24331374999998,70.56134624999999,1.33113875,18.568478749999983,0.2062288772014092,917.2039991475148,217.972551269761,0.0,45.7092347277008,9.867885402960743,57.1563980478041,498.4514655844444,0.0924111879051611,162.5364538206661,2.516565363224139,0.6847895844747068,3157.762688987912,727.544052418771,817.466881309151,728.3242828271884,180.74056397731408,78.11524492349069,712.1591637045375,0.4111339923116915,957.9352266943022,31.06267696718388,22,48,33965.014904476,LC
Agyrium rufum,38.985025,13.72501,14.262025,0.584505,3.023735,213.9598,102.99889,75.74538999999999,2.281865,92.241235,0.0702729096764786,330.3902580256728,34.279374232783574,0.0,161.77817977260392,11.733773660371025,4.564525636198247,510.2354721623672,0.0583313646230009,55.91567398611009,5.317165539806236,0.7963231384795662,2583.776065855709,537.5975306233905,705.7828281596728,694.4900726340784,721.5235169730721,73.75735359938012,1017.4586274142792,0.3304105536629076,671.2379168360884,78.3622221345241,33,124,301719.858229719,LC
Ainoa mooreana,50.17096875,50.526573125,26.696278125,0.93471125,11.54222375,94.565946875,70.03389812500001,37.9097625,1.234220625,83.29250437500002,0.0828183552287012,108.386123850528,14.506046383425057,0.0,93.88007746710298,543.7463075200883,9.175442022031785,639.090773393491,0.0691171982782836,15.022127385459829,40.31593943210511,0.6697406366545374,513.4456517986414,27.152618768305423,0.0,491.93664610242206,670.5304959647492,18.57078830819645,681.458285856921,0.3339714495755608,235.59092479452715,48.99055830997771,10,20,104.063277604858,LC
Alatospora acuminata,76.83491875,19.035205625,20.306795,0.607391875,3.735109375,209.07120625,80.894755,53.4640825,1.20126,15.520783125,0.09161835021753,1433.195999526794,425.088926025133,0.0,720.6569467099838,15.51737308078135,71.23779888637256,668.9113157601997,0.0705749354893527,458.4884559048612,7.570333295137784,0.4309014714641926,5163.870897855731,970.3015187586856,948.2164503170202,852.6765683675125,74.3417562376129,77.81837619411431,887.3521018071673,0.2544912227057545,1043.4285987038072,27.72196187212681,12,28,2933.80802632739,
Albatrellopsis confluens,35.054234375,35.891128124999994,15.916475,0.64104375,7.996065624999999,161.496515625,113.29514375,68.009125,2.014453125,93.970784375,0.1967918439867921,166.97040689206293,28.00399494019747,0.0,33.86349770166583,14.922949483723356,5.550867253774394,509.0434245344053,0.0675220487101013,29.179451737285515,6.191054955159354,0.8134983096265552,3431.42651336816,879.1253156869459,900.0,796.5402729284843,453.5025734108396,71.59516677684645,785.0560910818081,0.4640367396751287,1224.1833762248984,53.1096967288478,2545,5912,475079.642015387,
Albatrellus citrinus,43.8327575,34.8671475,10.658843125,0.2103975,8.041315625,152.38377812499994,107.18991312499992,192.1241693749998,1.591378125,90.28373187499996,0.3110593678366773,492.18396288978073,128.65097498359555,0.0,12.101599349477322,7.708240943312661,50.07579463277028,506.4649897728,0.0718397983029059,121.7211936441428,3.422372269322168,0.8156374488875721,2716.7906272102123,658.7777397208042,790.5258497965735,776.7142371159281,128.74001406941676,74.10571183845323,651.3404195366671,0.4575223036048907,1055.3497858350104,25.26781844187026,654,984,77772.5907528003,VU
Albatrellus ovinus,35.5270875,34.6895,16.2443475,0.6644100000000001,7.773835,160.80717499999997,114.1542225,68.9835,2.038275,95.944305,0.1914895412532329,189.13010357814528,35.94313206514937,0.0,38.58120256116585,15.927777502489027,10.031409329568334,516.5560196057561,0.0665063654413644,28.57255614065339,6.454278682876868,0.8162347724889144,3230.403050253544,858.1830743150648,900.0,783.2189791709186,410.3644182884766,71.7047317288002,787.2324228909013,0.460514508874277,1108.071803288902,55.664455434381495,3680,8064,479161.825685413,LC
Albatrellus subrubescens,34.982559375,29.60151125,14.912939375,0.406565625,6.468191875,194.95204374999997,113.91625562499996,90.02748937499997,2.0080256249999997,81.14673937499991,0.142266061825096,166.24470392053604,19.013187441689027,0.0,79.31780651454578,9.748624570041358,-7.140846055680389,476.1867790230092,0.0658620565716753,28.51405707296559,4.301594357036881,0.8020618528724798,2958.1722867887947,739.0819757729606,890.0015867961076,809.2623879470252,380.3463434652541,72.6109556601163,694.7189636058043,0.4146370788431162,1146.6352918481714,53.56364980689298,784,1368,444489.646313741,VU
Albertiniella polyporicola,61.8914875,26.33867,20.95449125,0.90601375,5.55742125,196.1098625,92.45687499999995,64.14692,1.8168737499999996,43.408872499999966,0.2821911342414922,917.7446834839864,290.8510599141433,114.6861006415458,65.5914339325537,13.400346104715585,54.55689757673818,540.408569024919,0.1316556753376929,141.86499764975326,5.914459029636411,0.6366776653258114,4411.238778184443,992.686962323518,904.2752192749964,844.558916467089,190.68378976896716,77.9292627854357,789.1141411572905,0.4118726895266532,1421.2403108671228,39.473506823784106,23,64,67941.2581805788,LC
Alectoria ochroleuca,12.650687500000002,0.4586925,11.1897375,0.0010675,0.000105,255.0,69.74020249999998,202.6681399999989,2.547939999999996,71.98975249999982,-0.016206972556605,31.42640545707137,10.385250181963364,0.0,14.32659208708952,496.7878849130875,-15.105816611388912,606.9851535371678,0.0255961748156448,3.71857655621136,9.438954570044809,0.7363147592753789,1738.2548699653075,412.599031182338,852.2446965012101,645.7205188125517,1054.1960273173402,21.57883705027063,1032.2706302369656,0.2848754811798333,664.5522250939889,117.385257787338,190,524,128681.19406671,LC
Alectoria sarmentosa,31.86634375,25.334537500000003,19.77805625,0.99653125,7.697875,129.3683125,103.74478125,76.32474375,2.65453125,100.4187,0.1053774505260089,65.04720583507891,12.69117032964006,0.0,21.938359654735613,45.61189375534904,-13.203340726419896,475.17910560865465,0.0551337332753993,7.183033906488711,8.17581131097429,0.8129178286749463,1441.0907665124532,361.3978217193073,451.4657505160279,701.1182112640186,698.4651505884281,53.092701849505,766.9368707458159,0.3479322991884186,620.3757914146801,69.08527130567258,85393,69124,550897.749001363,NT
Aleuria aurantia,37.2497,15.88201125,15.72541,0.53570375,3.57401875,209.83094375,112.200055,74.20157625,1.9401637500000009,86.34615000000011,0.1322270375200706,429.4117949340936,117.0089360250738,0.0,60.270013860226975,10.335371341890564,33.05975416641236,511.4205280599609,0.0781417616073135,97.79990380177152,5.191137320470711,0.8048236008190796,4526.547223093133,991.9365648902608,907.7729323160384,862.8201647813362,285.4045221088788,77.35530000589348,880.0823342742406,0.5178359943302298,1284.8295705616874,39.122923994748085,1101,3452,298936.668633448,LC
Aleurodiscus amorphus,54.476796875000005,26.814701875,20.766110625,0.736575,5.5656075,199.2516,100.087626875,69.46588375000002,1.8199912500000008,54.29305125000004,0.1480845191666995,788.1842215074232,157.24174399405348,0.0,263.79733088725885,14.739188919518323,43.66961908007827,548.108148614094,0.0919897072914873,201.18372486193107,6.90075875145824,0.7211401545944753,3985.2335080910343,901.3972459613002,900.0,825.2730061792718,216.84395076433265,75.44649970153954,906.0620172669356,0.5290900324082449,1114.5688641242334,27.899666039901412,52,112,121881.934842205,LC
Aleurodiscus aurantius,87.772755,9.861814375,21.446379375,0.3993725,2.304950625,231.86365,97.58378062499996,72.81430312499998,1.1453924999999998,75.29632562499991,0.0671950667386716,719.6759856164108,208.6646655401605,0.0,186.0860291460793,6.700723990463519,54.32540694477191,497.4910375117888,0.0777557914760834,117.5854660205358,4.702935889887598,0.6311486384052918,4789.418961266551,976.5602625091012,917.578537308175,840.9398074810565,121.24541356940917,77.88892121802184,705.8984617690518,0.4511007532890745,1108.7656386383276,28.658079319551256,14,44,86948.9182576304,LC
Aleurodiscus disciformis,42.575365625,23.82940875,12.780880625,0.34665,5.126918125,194.525940625,112.07242374999996,83.39015812499994,1.6777093749999998,83.37199249999999,0.1049344093095513,302.16616238320955,106.47829297824656,0.0,43.552564397004616,7.023219669487772,63.9002210997281,509.4433801468317,0.0908572789579154,79.85307177433647,5.708635585181739,0.8022514897911145,3894.021472979573,906.419625768587,900.0,838.9477702764232,153.82235794527907,77.27676290551663,897.1326000680803,0.5497484356322363,1104.483600871797,38.6167610127239,1062,1684,82103.8674359319,
Allantoparmelia alpicola,3.9133081250000017,0.0,6.9770175000000005,0.0,0.0,255.0,57.70782562499999,255.0,2.179294375,51.96064374999996,-0.0479817940954348,25.26275632890279,5.234818901399252,0.0,1.3928148597734804,259.7463438513051,-29.44914107100907,479.6907447261685,0.0199327220549753,2.7533201104967127,21.358460288596177,0.7022816652796015,1444.012817730526,343.81202405512,588.9426175057646,608.6179099102295,1101.8962772843768,27.347415901378664,1040.3406105630884,0.4222163897049191,759.6702520102651,143.00343596884585,54,172,210606.307745736,LC
Allocalicium adaequatum,36.68383,26.98960375,25.48953625,0.9018675,7.41692125,134.81440624999996,101.76758749999998,77.84596249999991,2.682342499999994,25.89466624999999,0.0539965935764424,50.1719321399381,13.584202819750896,0.0,20.19479818856181,81.06631685593312,-8.010777949153107,467.1593670096995,0.0398244952452614,5.849375780538388,9.827877110460308,0.7935158071806743,1402.5082723773976,355.93933201623975,575.4342982111252,685.1183711511089,658.0861892898396,39.85425431469754,790.1774572381622,0.3926825534853392,649.8531388118579,84.11931483222156,159,512,207185.327050919,LC
